id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1865810290,2015-03-18T00:00:00Z,232000,3,1,840,6540,1,0,0,3,6,840,0,1970,2014,98042,47.3743,-122.116,1010,6600
6383000825,2015-03-25T00:00:00Z,560000,2,1,1790,15783,1,0,0,4,8,1360,430,1959,0,98117,47.691,-122.387,1790,7494
3885808005,2015-03-05T00:00:00Z,1740000,5,3.25,3930,5500,2,0,0,3,9,2910,1020,2014,0,98033,47.6802,-122.208,2040,5115
6840701150,2015-03-11T00:00:00Z,540000,5,1,2480,4400,1.5,0,0,3,7,1640,840,1919,0,98122,47.6046,-122.3,1940,4400
3980300020,2015-03-10T00:00:00Z,340000,3,1,670,23522,1,0,0,4,6,670,0,1968,0,98024,47.5329,-121.89,1880,20270
1923000050,2015-03-30T00:00:00Z,1250000,5,3.25,3930,12719,2,0,2,4,10,2540,1390,1974,0,98040,47.5631,-122.213,3600,15909
3630120190,2015-03-26T00:00:00Z,660000,3,2.5,2330,3995,2,0,0,3,9,2330,0,2006,0,98029,47.5542,-122.001,2330,3740
7635801350,2015-03-06T00:00:00Z,595000,3,1.75,2220,22081,1.5,0,0,4,7,2220,0,1922,0,98166,47.4693,-122.364,2010,12360
1425059180,2015-03-24T00:00:00Z,736000,3,2.25,2470,11603,2,0,2,3,8,1540,930,1988,0,98052,47.6569,-122.123,2850,11250
2589300170,2015-03-24T00:00:00Z,366350,4,1,1680,5043,1.5,0,0,4,6,1680,0,1911,0,98118,47.5354,-122.273,1560,5765
7972600430,2015-03-11T00:00:00Z,355000,4,2,1870,3497,1,0,0,3,7,1200,670,1954,0,98106,47.5309,-122.347,1270,3497
6204200470,2015-03-18T00:00:00Z,515000,4,2.25,2200,6967,2,0,0,3,8,2200,0,1986,0,98011,47.7355,-122.202,1970,7439
9406550050,2015-03-30T00:00:00Z,289000,3,2.5,1490,8628,2,0,0,3,7,1490,0,1994,0,98038,47.3643,-122.041,1640,8514
3905040170,2015-03-20T00:00:00Z,602000,4,2.5,2000,7376,2,0,0,3,8,2000,0,1990,0,98029,47.5719,-121.999,1950,5218
0458000235,2015-03-25T00:00:00Z,525000,4,2,1540,3740,1,0,0,4,7,770,770,1946,0,98117,47.6886,-122.375,1090,5080
4083802195,2015-03-19T00:00:00Z,578888,2,2,1060,4000,1,0,0,2,7,1000,60,1914,0,98103,47.6626,-122.337,1310,4000
2493200235,2015-03-11T00:00:00Z,370000,2,1,850,6213,1,0,0,3,6,750,100,1916,0,98136,47.5282,-122.384,1880,5500
5739600427,2015-03-11T00:00:00Z,725000,3,1.75,1630,9000,1,0,0,3,7,960,670,1955,0,98004,47.6023,-122.205,1880,9000
3291800660,2015-03-13T00:00:00Z,406000,3,1.75,1390,7904,1,0,0,3,7,1390,0,1985,0,98056,47.4892,-122.181,1910,7904
8159300050,2015-03-12T00:00:00Z,355425,4,2.5,3238,9112,1,0,2,4,8,1678,1560,1979,0,98198,47.4005,-122.311,3056,9668
2202500255,2015-03-05T00:00:00Z,335000,3,2,1210,9926,1,0,0,4,7,1210,0,1954,2015,98006,47.5731,-122.135,1690,9737
1423800380,2015-03-12T00:00:00Z,309950,4,1.75,1450,10074,1,0,0,4,7,1450,0,1966,0,98058,47.4546,-122.182,1340,8023
8682230950,2015-03-17T00:00:00Z,559000,2,2,1660,4500,1,0,0,3,8,1660,0,2003,0,98053,47.7094,-122.031,1670,5580
1552800010,2015-03-11T00:00:00Z,352000,5,2.75,2980,9838,1,0,0,3,7,1710,1270,1968,0,98030,47.3807,-122.222,2240,9838
1446800660,2015-03-16T00:00:00Z,276500,4,1.75,1400,6650,1.5,0,0,4,6,1400,0,1942,0,98168,47.4888,-122.332,1120,8645
2597000006,2015-03-09T00:00:00Z,347500,3,1.5,1180,8353,1,0,0,3,7,1180,0,1960,0,98155,47.7652,-122.274,1710,8748
1939120050,2015-03-03T00:00:00Z,638250,4,2.5,2460,8029,2,0,0,3,9,2460,0,1989,0,98074,47.6262,-122.03,2420,7987
2938200170,2015-03-20T00:00:00Z,265000,4,2,1600,10160,1,0,0,4,7,1600,0,1972,0,98022,47.2015,-122.003,1540,9352
7568700480,2015-03-23T00:00:00Z,153000,2,1,1140,10152,1,0,0,3,6,760,380,1942,0,98155,47.7369,-122.321,1340,10141
2386000170,2015-03-26T00:00:00Z,970000,4,2.75,4430,74358,2,0,0,3,10,4430,0,1990,0,98053,47.6392,-121.988,3820,80875
5540800130,2015-03-18T00:00:00Z,447500,2,1,1180,5100,1.5,0,0,3,7,1180,0,1926,0,98103,47.6947,-122.346,980,5100
1201500010,2015-03-30T00:00:00Z,833000,4,2.5,2190,12690,1,0,2,3,8,1170,1020,1973,0,98033,47.6627,-122.189,2630,10843
0643400130,2015-03-04T00:00:00Z,512500,3,1.75,1610,7200,1,0,0,3,7,1180,430,1976,0,98007,47.5966,-122.144,1520,7973
1703050420,2015-03-30T00:00:00Z,651100,4,2.5,2310,5526,2,0,0,3,9,2310,0,2003,0,98074,47.6299,-122.02,2500,5769
9358002375,2015-03-05T00:00:00Z,420000,6,3,2290,6344,2,0,0,3,7,2290,0,1980,0,98126,47.565,-122.37,1360,3202
7979900225,2015-03-23T00:00:00Z,360000,3,1.75,1900,11407,1,0,0,3,8,1900,0,1963,0,98155,47.7455,-122.294,1710,11407
3163600130,2015-03-17T00:00:00Z,234900,3,1,1250,8000,1,0,0,3,7,1250,0,1956,0,98146,47.5065,-122.337,1040,6973
1250200605,2015-03-25T00:00:00Z,350000,3,1,1190,3600,1.5,0,0,3,6,1190,0,1904,0,98144,47.5985,-122.298,1680,3600
3819750170,2015-03-10T00:00:00Z,415000,3,2.75,2080,9600,1,0,0,3,7,2080,0,1988,0,98028,47.7698,-122.238,2220,9600
6085000130,2015-03-21T00:00:00Z,230000,3,1,1140,9639,1,0,0,4,7,1140,0,1967,0,98001,47.3112,-122.265,1140,9639
7128300630,2015-03-30T00:00:00Z,677000,4,2,2180,6000,1.5,0,0,3,8,2060,120,1927,0,98144,47.5958,-122.306,1370,4500
1233100321,2015-03-27T00:00:00Z,817250,3,2.5,2980,7202,2,0,0,3,8,2980,0,1999,0,98033,47.6769,-122.177,2430,7280
4336000050,2015-03-17T00:00:00Z,225000,3,1,1010,15701,1,0,0,4,7,1010,0,1949,0,98188,47.4518,-122.292,1260,9800
0930000289,2015-03-16T00:00:00Z,509007,3,1.75,1800,7620,1,0,0,3,8,1350,450,1951,0,98177,47.7165,-122.361,1770,7620
3298300420,2015-03-31T00:00:00Z,354000,3,1,990,7590,1,0,0,3,6,990,0,1959,0,98008,47.6228,-122.121,1100,7590
1461200020,2015-03-10T00:00:00Z,620000,5,2.5,3070,34991,2,0,0,3,9,3070,0,1995,0,98059,47.4721,-122.148,2150,19515
5450500010,2015-03-13T00:00:00Z,975000,4,2.25,2240,9990,2,0,0,4,10,2240,0,1967,0,98040,47.5516,-122.217,2600,11480
1443550080,2015-03-30T00:00:00Z,487600,4,2.5,2340,12080,2,0,0,3,8,2340,0,1999,0,98019,47.7325,-121.969,2200,12403
1207200010,2015-03-18T00:00:00Z,245000,4,2,1830,10416,1,0,0,3,7,1370,460,1958,0,98146,47.4878,-122.341,1830,9271
0507100020,2015-03-09T00:00:00Z,270000,3,1,1480,7374,1,0,0,3,6,760,720,1954,0,98133,47.7775,-122.336,1480,8934
7511000050,2015-03-02T00:00:00Z,1100000,5,2.75,2890,22547,1,0,0,4,10,2150,740,1963,0,98040,47.5476,-122.219,3010,17809
2473480780,2015-03-11T00:00:00Z,320000,3,2.25,1880,7350,1,0,0,3,8,1390,490,1984,0,98058,47.4457,-122.123,1910,8400
9206700190,2015-03-06T00:00:00Z,713900,3,2.5,3370,167706,1,0,0,3,10,3370,0,2000,0,98038,47.4379,-122.022,3350,213444
4136890280,2015-03-27T00:00:00Z,320000,4,2.5,1940,7040,2,0,0,3,8,1940,0,1998,0,98092,47.2632,-122.209,2400,7145
3261000080,2015-03-10T00:00:00Z,704111,4,2.75,2460,9520,1,0,1,3,8,1680,780,1976,0,98034,47.7021,-122.233,2380,9600
6668900020,2015-03-18T00:00:00Z,420550,4,2,1370,8100,1,0,0,2,7,1370,0,1947,0,98155,47.749,-122.312,1280,8100
8965500020,2015-03-17T00:00:00Z,780000,3,2.5,2110,9773,1,0,0,3,9,2110,0,1986,0,98006,47.5628,-122.115,2560,11787
3810000020,2015-03-18T00:00:00Z,352000,4,1.5,1440,8680,1.5,0,0,3,7,1440,0,1922,0,98178,47.502,-122.228,1440,9000
8084400010,2015-03-16T00:00:00Z,650000,3,1,920,6750,1,0,0,4,7,920,0,1951,0,98004,47.6322,-122.212,1460,8933
5127000670,2015-03-18T00:00:00Z,314000,3,1.75,1620,9600,1,0,0,4,7,1620,0,1966,0,98059,47.4749,-122.155,1660,10200
8899000050,2015-03-25T00:00:00Z,313100,4,2.5,2660,9030,1,0,0,4,7,1450,1210,1977,0,98055,47.4558,-122.212,1870,9030
3624039073,2015-03-19T00:00:00Z,299950,2,1,890,5200,1,0,0,4,6,890,0,1941,0,98126,47.5311,-122.373,950,5200
3271300345,2015-03-23T00:00:00Z,1028000,3,3,2800,5800,1,0,0,3,9,1580,1220,1953,2010,98199,47.6493,-122.413,2580,5800
5127000470,2015-03-05T00:00:00Z,292000,3,2.25,1780,9720,1,0,0,3,8,1280,500,1981,0,98059,47.4762,-122.156,1710,9790
2946000285,2015-03-02T00:00:00Z,200000,3,2,1170,10051,1,0,0,4,7,1170,0,1957,0,98198,47.4229,-122.324,1440,9800
6071800480,2015-03-27T00:00:00Z,271950,3,1.5,1220,8400,1,0,0,4,7,1220,0,1962,0,98006,47.5467,-122.173,2110,9119
8087800480,2015-03-31T00:00:00Z,480000,5,2.5,2040,9597,1,0,0,4,7,1240,800,1963,0,98052,47.6544,-122.134,1800,8553
8823902005,2015-03-26T00:00:00Z,848000,5,1.75,2290,4320,2,0,0,3,7,1980,310,1928,0,98105,47.664,-122.31,2870,4320
3317010130,2015-03-17T00:00:00Z,236000,3,1.75,1090,7647,1,0,0,3,7,1090,0,1994,0,98003,47.2613,-122.302,1660,9219
1721059230,2015-03-04T00:00:00Z,265953,3,1.75,1470,13068,1,0,0,4,7,1470,0,1975,0,98092,47.3096,-122.197,2090,16988
9328500630,2015-03-02T00:00:00Z,545000,3,2.25,1670,6240,1,0,0,4,8,1240,430,1974,0,98008,47.6413,-122.113,1910,7000
1423069102,2015-03-31T00:00:00Z,430000,3,2.5,2000,35438,2,0,0,3,7,2000,0,1968,2005,98027,47.4733,-121.994,2000,51836
4340000080,2015-03-27T00:00:00Z,1450000,4,3.5,2820,7809,2,0,0,3,10,2820,0,1995,0,98004,47.622,-122.195,2630,7904
1245001763,2015-03-03T00:00:00Z,670000,4,2.5,2110,7291,2,0,0,4,7,2110,0,1977,0,98033,47.6888,-122.201,2350,8625
3723800414,2015-03-20T00:00:00Z,852000,4,2.5,2620,7328,2,0,0,3,8,2620,0,1983,0,98118,47.5514,-122.263,1670,5080
1498301213,2015-03-11T00:00:00Z,384000,3,2.5,1540,1564,2,0,0,3,7,1300,240,1998,0,98144,47.586,-122.313,1540,2875
3336001946,2015-03-07T00:00:00Z,263300,2,1,900,4500,1,0,0,3,7,900,0,1951,0,98118,47.5273,-122.265,1175,5320
2767601815,2015-03-17T00:00:00Z,356000,3,1,940,2366,1,0,0,3,6,940,0,1916,0,98107,47.6744,-122.383,1500,5000
4139430250,2015-03-30T00:00:00Z,1436000,4,3.5,4970,16582,2,0,3,4,11,3930,1040,1992,0,98006,47.5496,-122.12,3580,13335
2524049148,2015-03-17T00:00:00Z,1580000,4,2.75,3120,20031,1,0,2,4,9,1980,1140,1954,1997,98040,47.5389,-122.242,3330,18777
2624049091,2015-03-13T00:00:00Z,2903000,5,2.5,3750,91681,2,1,4,3,10,3750,0,1925,0,98118,47.5379,-122.264,3540,24293
3905080280,2015-03-04T00:00:00Z,529000,3,2.5,1880,4499,2,0,0,3,8,1880,0,1993,0,98029,47.5664,-121.999,2130,5114
9407600250,2015-03-27T00:00:00Z,211000,3,2,1060,7412,1,0,0,3,7,1060,0,1987,0,98038,47.3897,-122.051,1080,7093
5104531640,2015-03-23T00:00:00Z,585000,4,3,3400,5100,2,0,0,3,9,3400,0,2006,0,98038,47.3548,-122.002,3400,5672
9368700006,2015-03-24T00:00:00Z,375000,5,1.75,2230,7560,1,0,0,3,7,1230,1000,1959,0,98178,47.5055,-122.26,1380,6570
5411600020,2015-03-04T00:00:00Z,702000,4,2.5,2810,4922,2,0,0,3,9,2810,0,2005,0,98074,47.614,-122.041,2920,4922
7979900680,2015-03-05T00:00:00Z,354500,3,1,1150,11396,1.5,0,0,4,7,1150,0,1950,0,98155,47.7435,-122.296,1600,8146
5710610430,2015-03-13T00:00:00Z,517500,3,1.75,1810,10625,1,0,0,3,8,1370,440,1973,0,98027,47.5322,-122.049,2140,10922
7856410020,2015-03-09T00:00:00Z,998160,2,2.5,3010,16050,1,0,3,4,9,1260,1750,1976,0,98006,47.5643,-122.16,3010,11612
9264901680,2015-03-23T00:00:00Z,188000,3,1.75,1660,7350,1,0,0,2,8,1660,0,1979,0,98023,47.3118,-122.337,1840,7673
5027800190,2015-03-24T00:00:00Z,442500,4,2.25,2490,8700,1,0,0,3,7,1890,600,1976,0,98155,47.7397,-122.324,1470,7975
4137000250,2015-03-18T00:00:00Z,355000,4,2.5,2130,9268,2,0,0,4,8,2130,0,1985,0,98092,47.262,-122.22,2100,8400
1560930050,2015-03-25T00:00:00Z,557500,3,2,2510,35255,1,0,2,3,9,2510,0,1994,0,98038,47.4012,-122.025,3140,36450
7883605985,2015-03-30T00:00:00Z,439000,3,2.25,3020,6000,3,0,2,3,8,1980,1040,1994,0,98108,47.5249,-122.319,1150,6000
6431500280,2015-03-23T00:00:00Z,393000,2,1,830,5000,1,0,0,4,7,830,0,1921,0,98103,47.6914,-122.352,1110,5000
8645530010,2015-03-25T00:00:00Z,295000,3,2,1400,7384,1,0,0,3,7,1150,250,1979,0,98058,47.4655,-122.174,1820,7992
9290800050,2015-03-24T00:00:00Z,567500,3,1.75,2570,14033,1,0,2,4,8,2570,0,1953,0,98166,47.4335,-122.338,2550,16100
4024101478,2015-03-03T00:00:00Z,498500,4,2.5,1910,7172,2,0,0,3,8,1910,0,1993,0,98155,47.7615,-122.309,1630,10127
3668000670,2015-03-27T00:00:00Z,200000,3,2,1430,7905,1,0,0,4,7,1430,0,1988,0,98092,47.2757,-122.145,1870,8400
3395040440,2015-03-27T00:00:00Z,330000,3,2.5,1660,2890,2,0,0,3,7,1660,0,2001,0,98108,47.5434,-122.293,1540,2890
5113260430,2015-03-04T00:00:00Z,280000,3,2,1280,7633,1,0,0,3,7,1280,0,1991,0,98038,47.3883,-122.05,1450,6783
6844703135,2015-03-12T00:00:00Z,580000,4,1.5,1780,5100,1,0,0,3,7,1320,460,1953,0,98115,47.6944,-122.288,1880,5100
3275750290,2015-03-17T00:00:00Z,480000,3,2,1460,7860,1,0,0,5,7,1460,0,1967,0,98008,47.6233,-122.108,1850,8148
7971300020,2015-03-31T00:00:00Z,800000,5,2,2960,10960,1,0,0,4,7,1500,1460,1957,0,98005,47.6162,-122.174,2160,10960
3303870050,2015-03-03T00:00:00Z,545000,4,3.25,4386,12275,1,0,0,3,10,2356,2030,2006,0,98092,47.3329,-122.2,3060,10925
0421000430,2015-03-31T00:00:00Z,225000,3,1,960,5512,1,0,0,4,6,960,0,1963,0,98056,47.4944,-122.165,1090,5837
9542830440,2015-03-30T00:00:00Z,340000,4,2.5,2090,4200,2,0,0,3,7,2090,0,2007,0,98038,47.3659,-122.017,2090,4200
5706600170,2015-03-11T00:00:00Z,204900,3,2,1390,8245,1,0,0,2,7,1390,0,1984,0,98001,47.2669,-122.254,1260,8245
6662410020,2015-03-19T00:00:00Z,471000,3,1.75,1640,10123,1,0,0,3,8,1340,300,1977,0,98011,47.7698,-122.167,2210,10852
2436700655,2015-03-17T00:00:00Z,515000,2,2.5,1330,1249,3,0,0,3,8,1330,0,2004,0,98105,47.6668,-122.285,1430,1328
2570300130,2015-03-17T00:00:00Z,414999,4,2.5,2150,10098,1,0,0,3,7,1090,1060,1963,0,98034,47.7166,-122.201,1880,10000
4046400010,2015-03-09T00:00:00Z,535900,3,2.25,1880,10880,1,0,0,3,8,1480,400,1975,0,98008,47.5937,-122.116,2120,10240
7642200095,2015-03-09T00:00:00Z,230000,3,1,1250,8800,1,0,0,3,7,1250,0,1955,0,98146,47.497,-122.357,1480,8200
2624089007,2015-03-20T00:00:00Z,1998000,2,2.5,3900,920423,2,0,0,3,12,3900,0,2009,0,98065,47.5371,-121.756,2720,411962
3126059027,2015-03-18T00:00:00Z,2650000,4,3.5,4700,13730,2,0,3,3,11,3500,1200,1958,1995,98033,47.6899,-122.217,3210,15306
7895500290,2015-03-30T00:00:00Z,265000,4,1.5,1580,8468,2,0,0,4,7,1580,0,1971,0,98001,47.3336,-122.281,1580,8260
9429000170,2015-03-26T00:00:00Z,617950,4,2.5,2410,7950,2,0,0,3,8,2410,0,1997,0,98034,47.7185,-122.226,1920,7713
2721059173,2015-03-09T00:00:00Z,204555,3,1.75,1260,15000,1.5,0,0,4,7,1260,0,1983,0,98092,47.2737,-122.153,2400,21715
3275750050,2015-03-20T00:00:00Z,556300,4,2.5,2030,7140,1,0,0,4,7,1400,630,1968,0,98008,47.6244,-122.109,1800,7565
3276180020,2015-03-27T00:00:00Z,385000,4,1.75,1660,10757,1,0,0,3,7,1000,660,1980,0,98056,47.5071,-122.194,1880,8319
5316100980,2015-03-26T00:00:00Z,2250000,3,3,4040,7200,1.5,0,2,4,9,3340,700,1930,0,98112,47.6288,-122.284,3450,10800
6819100345,2015-03-25T00:00:00Z,700000,4,1.75,2360,6000,1,0,0,3,7,1280,1080,1955,0,98109,47.6465,-122.357,1700,3460
8691400010,2015-03-27T00:00:00Z,830000,4,3.25,3330,7809,2,0,0,3,9,3330,0,2004,0,98075,47.5977,-121.976,3100,6465
9834201205,2015-03-04T00:00:00Z,385000,1,1,620,5100,1,0,0,3,6,620,0,1954,0,98144,47.5699,-122.287,1540,2676
0806000020,2015-03-10T00:00:00Z,203000,3,1.5,1200,9120,1,0,0,3,7,1000,200,1963,0,98055,47.4545,-122.187,1640,9200
0507100005,2015-03-10T00:00:00Z,285000,4,2,2120,6865,1,0,0,3,7,1060,1060,1954,0,98133,47.7775,-122.337,1460,7780
3582750280,2015-03-26T00:00:00Z,347000,2,1.75,1315,2162,2,0,0,4,8,1315,0,1974,0,98028,47.752,-122.253,1640,2128
8964800225,2015-03-03T00:00:00Z,1430000,3,2,1890,12017,1,0,2,3,8,1890,0,1949,0,98004,47.6203,-122.21,2000,12210
1320069163,2015-03-04T00:00:00Z,243000,3,1,1480,15416,1,0,2,4,8,1480,0,1955,0,98022,47.2142,-121.987,1190,10758
7677300010,2015-03-03T00:00:00Z,772500,4,1,1720,4410,1.5,0,2,3,7,1720,0,1928,0,98117,47.6791,-122.402,2140,4500
2112700895,2015-03-26T00:00:00Z,276000,2,1,720,4000,1,0,0,3,6,720,0,1918,0,98106,47.5346,-122.353,1630,4000
3955900500,2015-03-13T00:00:00Z,424950,4,2.5,2760,5564,2,0,0,3,7,2760,0,2001,0,98056,47.4814,-122.189,2670,5626
3885803895,2015-03-09T00:00:00Z,763000,3,2,1360,8752,1,0,2,4,6,1360,0,1942,0,98033,47.6879,-122.208,2530,7680
7524350080,2015-03-18T00:00:00Z,349900,4,2.5,2290,8796,2,0,0,3,8,2290,0,1994,0,98198,47.3762,-122.318,2130,8796
1430800279,2015-03-27T00:00:00Z,469000,4,1.75,2960,11347,1,0,0,4,8,1570,1390,1946,0,98166,47.4738,-122.353,1660,8911
1824079073,2015-03-31T00:00:00Z,985000,5,4.25,4650,108464,2,0,0,3,10,3260,1390,1999,0,98024,47.5669,-121.956,2810,155509
5153200651,2015-03-16T00:00:00Z,223000,3,1,1220,71191,1,0,0,3,6,1220,0,1952,0,98023,47.3261,-122.353,1960,15378
1421079007,2015-03-24T00:00:00Z,408506,3,2.75,2480,209199,1.5,0,0,3,8,1870,610,2000,0,98010,47.3085,-121.888,2040,219229
3037200010,2015-03-05T00:00:00Z,447500,2,2.25,1180,2090,2,0,0,3,7,1180,0,2004,0,98122,47.6032,-122.31,1550,2812
1687900170,2015-03-25T00:00:00Z,648000,4,2.25,2170,8240,2,0,1,4,8,2170,0,1983,0,98006,47.5634,-122.128,2600,9898
1562100380,2015-03-19T00:00:00Z,594000,4,1.75,2140,8000,1,0,0,4,8,1410,730,1965,0,98007,47.622,-122.139,2080,8000
3260800190,2015-03-24T00:00:00Z,325000,3,2.5,2000,7205,2,0,0,3,8,2000,0,1998,0,98003,47.3499,-122.302,2180,7611
3158500460,2015-03-27T00:00:00Z,359500,3,2.5,2070,4689,2,0,0,3,8,2070,0,2013,0,98038,47.3545,-122.056,1880,4593
9161100460,2015-03-23T00:00:00Z,525000,2,1,1000,4950,1,0,0,3,7,800,200,1948,0,98116,47.5671,-122.394,1060,5500
9259900010,2015-03-16T00:00:00Z,466750,4,2,1730,9139,2,0,0,3,8,1730,0,1957,0,98125,47.7181,-122.316,1410,7311
4223400050,2015-03-23T00:00:00Z,330000,2,1.5,1440,11954,1,0,0,4,8,1440,0,1978,0,98002,47.2909,-122.219,1460,9730
1149900050,2015-03-12T00:00:00Z,717000,4,2.5,2780,7985,2,0,0,4,10,2780,0,1992,0,98029,47.5608,-122.016,2650,8094
8886000005,2015-03-09T00:00:00Z,649000,2,2.75,2090,23962,2,0,3,4,8,2090,0,1988,0,98070,47.4145,-122.44,1820,32340
8644210470,2015-03-18T00:00:00Z,845000,4,3.5,3350,19487,1,0,0,3,11,2460,890,1992,0,98075,47.5796,-121.998,3360,19460
5196420290,2015-03-17T00:00:00Z,940000,4,2.75,3270,9231,2,0,0,3,10,3270,0,1995,0,98052,47.6539,-122.121,3380,10154
1425069071,2015-03-23T00:00:00Z,875000,4,2.5,3230,256132,2,0,0,3,9,3230,0,2006,0,98053,47.6544,-121.998,3080,217800
8563020170,2015-03-10T00:00:00Z,485000,3,1.75,1650,9500,1,0,0,3,8,1650,0,1967,0,98052,47.631,-122.098,1880,9375
9485800050,2015-03-10T00:00:00Z,680000,3,2.5,1610,8064,1,0,2,4,7,1160,450,1981,0,98033,47.6818,-122.189,2260,8328
6817801150,2015-03-30T00:00:00Z,555000,4,2.5,2160,10987,1,0,0,4,8,1440,720,1981,2003,98074,47.6333,-122.034,1280,11617
5130000080,2015-03-11T00:00:00Z,481000,4,2.5,2480,9869,1,0,0,4,8,1240,1240,1963,0,98028,47.7612,-122.229,2230,10310
6055000430,2015-03-27T00:00:00Z,473000,4,3.5,4370,37193,2,0,3,3,8,2780,1590,1996,0,98022,47.241,-121.979,2860,39356
0868002335,2015-03-04T00:00:00Z,1430000,3,2.75,2710,9204,1.5,0,4,3,9,1480,1230,1975,0,98177,47.7039,-122.385,2960,10080
7312100010,2015-03-02T00:00:00Z,410000,4,2.5,2240,4447,2,0,0,3,7,2240,0,2006,0,98059,47.4868,-122.159,2000,3800
1473200130,2015-03-20T00:00:00Z,303000,3,2.25,1340,873,3,0,0,3,8,1340,0,2009,0,98133,47.7325,-122.343,1340,1186
1036450170,2015-03-12T00:00:00Z,660000,3,3.5,2740,3785,2,0,0,3,9,2190,550,2001,0,98034,47.7195,-122.182,2060,3457
7613700660,2015-03-26T00:00:00Z,758800,5,2.25,1750,5000,1,0,0,3,8,960,790,1940,0,98105,47.6589,-122.276,2580,5000
3946900010,2015-03-23T00:00:00Z,500007,2,1.75,1820,6050,1,0,0,3,7,910,910,1950,0,98115,47.6928,-122.323,1730,6050
5416500950,2015-03-09T00:00:00Z,428900,4,2.5,2820,5056,2,0,0,3,9,2820,0,2006,0,98038,47.3591,-122.038,2820,5150
1775910460,2015-03-13T00:00:00Z,395000,3,2.5,1630,15200,1,0,0,3,7,1120,510,1988,0,98072,47.7454,-122.103,2050,15200
3578400780,2015-03-27T00:00:00Z,508800,3,2,1720,10098,1,0,0,4,8,1140,580,1981,0,98074,47.6231,-122.043,1840,10098
9346910500,2015-03-30T00:00:00Z,700000,3,2.5,2060,10650,1,0,0,5,8,1050,1010,1976,0,98006,47.5627,-122.137,2690,8850
4477000290,2015-03-11T00:00:00Z,474950,4,1.75,2030,15400,1,0,1,3,9,1130,900,1975,0,98166,47.4603,-122.365,2040,12425
4397000020,2015-03-24T00:00:00Z,409000,3,2.5,2740,9168,2,0,0,3,9,2740,0,1991,0,98042,47.3835,-122.148,2690,10554
4358700188,2015-03-31T00:00:00Z,305000,3,2.5,1260,895,3,0,0,3,7,1160,100,2009,0,98133,47.7072,-122.336,1190,1095
0807800020,2015-03-04T00:00:00Z,315000,5,3,2110,10766,2,0,0,3,7,2110,0,2005,0,98030,47.3599,-122.176,1460,10400
1518000290,2015-03-16T00:00:00Z,325000,3,2.75,1580,4007,2,0,0,3,7,1580,0,2001,0,98019,47.7367,-121.969,1770,3799
8562790980,2015-03-03T00:00:00Z,713000,3,2.75,2310,1850,2,0,0,3,10,2020,290,2011,0,98027,47.5304,-122.073,2340,2155
2770600795,2015-03-02T00:00:00Z,585000,4,1.75,2500,7000,1,0,0,3,7,1250,1250,1947,0,98199,47.648,-122.386,1680,7000
8669160010,2015-03-25T00:00:00Z,292500,3,2.5,2095,3438,2,0,0,3,7,2095,0,2008,0,98002,47.3523,-122.213,1805,3402
3343901188,2015-03-23T00:00:00Z,300000,3,1,1320,7200,1,0,0,4,7,1320,0,1959,0,98056,47.5048,-122.19,1720,7249
7852190290,2015-03-03T00:00:00Z,564000,4,2.5,2870,6658,2,0,0,3,8,2870,0,2004,0,98065,47.5394,-121.878,2770,6658
7130300170,2015-03-26T00:00:00Z,552000,4,2.75,3160,8429,1,0,3,4,7,1620,1540,1982,0,98178,47.511,-122.251,1760,6780
7214400005,2015-03-13T00:00:00Z,663500,2,1,1310,5200,1,0,0,3,7,910,400,1946,0,98115,47.6784,-122.304,1320,4794
9362000080,2015-03-16T00:00:00Z,1600000,5,3.5,4050,20925,2,0,3,3,10,3020,1030,1973,2005,98040,47.5348,-122.241,3880,18321
6844700415,2015-03-16T00:00:00Z,605000,4,2.25,1750,6120,1,0,0,3,7,1150,600,1962,0,98115,47.6958,-122.29,1350,6120
1954420420,2015-03-13T00:00:00Z,479000,3,1.75,1470,6018,1,0,0,3,8,1470,0,1987,0,98074,47.6171,-122.044,1720,6584
0582000010,2015-03-20T00:00:00Z,830200,3,2.5,2680,4990,1,0,0,5,8,1440,1240,1951,0,98199,47.6538,-122.393,2320,6000
7504400290,2015-03-05T00:00:00Z,599000,5,2.5,3470,12003,2,0,0,3,8,3470,0,1978,0,98074,47.624,-122.048,2220,12283
1337801060,2015-03-05T00:00:00Z,1025000,3,1,2050,4800,2,0,0,3,8,1950,100,1922,0,98112,47.6315,-122.311,2220,4800
8562500380,2015-03-09T00:00:00Z,679000,4,2.5,3080,8451,1,0,0,3,7,1540,1540,1969,0,98052,47.674,-122.154,1550,8125
0326069027,2015-03-26T00:00:00Z,692500,3,2.5,2420,198198,2,0,0,3,9,2420,0,1997,0,98077,47.772,-122.022,2780,179467
0243000380,2015-03-26T00:00:00Z,365000,3,1.75,2080,7800,1,0,0,5,7,1220,860,1955,0,98166,47.4536,-122.355,1770,7860
5467500040,2015-03-04T00:00:00Z,390000,4,1.75,2180,7560,1,0,0,4,7,1560,620,1962,0,98133,47.757,-122.336,1810,7352
0822039111,2015-03-27T00:00:00Z,645000,3,2.5,2120,196995,1,0,1,3,9,2120,0,1997,0,98070,47.4089,-122.459,1304,92423
